IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdSucursal,IdEmpleado,IdProducto,Precio,Cantidad,Ventas_totales,,
7749,23/06/2017,26/06/2017,3,1063,15,1558,42822,816.86,3,2450.58,0,
7750,30/06/2017,04/07/2017,2,3345,15,1558,42850,279,2,558,1,
7751,26/07/2017,30/07/2017,1,1139,15,1558,42831,369.6,1,369.6,0,
7752,08/11/2017,09/11/2017,2,583,15,1558,42868,199,1,199,0,
7753,08/12/2017,11/12/2017,1,1499,15,1558,42883,498,2,996,0,
7754,14/03/2018,15/03/2018,1,1874,15,1558,42876,560,2,1120,0,
7755,23/03/2018,28/03/2018,2,1097,15,1558,42833,819.06,1,819.06,0,
7756,27/04/2018,04/05/2018,2,2939,15,1558,42849,1542,2,3084,1,
7757,05/06/2018,09/06/2018,2,878,15,1558,42830,486.42,2,972.84,0,
7758,11/06/2018,16/06/2018,2,1692,15,1558,42821,653.62,3,1960.86,0,
7759,16/06/2018,21/06/2018,2,1582,15,1558,42840,353.32,2,706.64,0,
7760,10/08/2018,13/08/2018,2,2685,15,1558,42867,199,3,597,0,
7761,17/09/2018,20/09/2018,3,2795,15,1558,42867,199,1,199,0,
7763,13/11/2018,16/11/2018,1,790,15,1558,42880,560,2,1120,0,
7764,01/12/2018,06/12/2018,2,478,15,1558,42852,152,2,304,0,
7765,29/12/2018,06/01/2019,3,987,15,1558,42878,560,1,560,-11,
7766,09/02/2019,13/02/2019,3,3363,15,1558,42884,498,2,996,0,
7767,26/03/2019,29/03/2019,3,75,15,1558,42834,818.84,3,2456.52,0,
7768,13/04/2019,16/04/2019,2,1191,15,1558,42852,152,1,152,0,
7769,04/06/2019,12/06/2019,1,2933,15,1558,42883,498,2,996,0,
7770,17/08/2019,21/08/2019,1,1718,15,1558,42847,2846.58,1,2846.58,0,
7771,18/11/2019,28/11/2019,2,2887,15,1558,42860,587,1,587,0,
7772,24/12/2019,29/12/2019,2,112,15,1558,42884,498,2,996,0,
7773,13/01/2020,23/01/2020,2,3034,15,1558,42883,498,1,498,0,
7774,30/03/2020,09/04/2020,1,7,15,1558,42837,430.32,1,430.32,1,
7775,14/01/2015,16/01/2015,3,2666,15,1558,42898,515,2,1030,0,
7776,28/01/2015,01/02/2015,2,110,15,1558,42894,515,2,1030,1,
7777,20/04/2015,24/04/2015,3,1532,15,1558,42904,135,2,270,0,
7778,02/06/2015,05/06/2015,3,8,15,1558,42892,515,2,1030,0,
7779,08/06/2015,12/06/2015,1,489,15,1558,42944,3686,2,7372,0,
7780,10/08/2015,14/08/2015,3,1822,15,1558,42937,2458,3,7374,0,
7781,22/10/2015,23/10/2015,3,1207,15,1558,42910,1502,2,3004,0,
7782,12/11/2015,15/11/2015,3,1565,15,1558,42938,2679,2,5358,0,
7783,04/01/2016,09/01/2016,1,1537,15,1558,42925,3,3,9,0,
7784,12/02/2016,19/02/2016,2,3034,15,1558,42918,789,1,789,0,
7785,18/03/2016,26/03/2016,1,886,15,1558,42935,2456,1,2456,0,
7786,04/05/2016,06/05/2016,3,2955,15,1558,42947,2974,2,5948,0,
7788,14/07/2016,18/07/2016,1,1327,15,1558,42902,258,2,516,0,
7789,09/09/2016,13/09/2016,1,214,15,1558,42912,1654,3,4962,0,
7790,16/12/2016,17/12/2016,2,2635,15,1558,42943,2190,2,4380,0,
7791,13/03/2017,14/03/2017,2,3221,15,1558,42910,1502,2,3004,0,
7792,16/03/2017,21/03/2017,3,455,15,1558,42940,2162,2,4324,0,
7793,15/04/2017,22/04/2017,2,1749,15,1558,42919,654,1,654,0,
7794,27/04/2017,02/05/2017,3,1529,15,1558,42919,654,2,1308,1,
7795,29/05/2017,03/06/2017,2,1662,15,1558,42900,245,1,245,1,
7796,30/08/2017,31/08/2017,3,352,15,1558,42945,3210,2,6420,0,
7797,21/10/2017,28/10/2017,3,1829,15,1558,42937,2458,2,4916,0,
7798,28/03/2018,01/04/2018,1,1729,15,1558,42937,2458,3,7374,1,
7799,02/04/2018,05/04/2018,1,1749,15,1558,42918,789,2,1578,0,
7800,01/05/2018,09/05/2018,2,269,15,1558,42890,515,1,515,0,
7801,21/05/2018,26/05/2018,2,1338,15,1558,42895,515,3,1545,0,
7802,12/06/2018,17/06/2018,3,1519,15,1558,42941,2971,2,5942,0,
7803,24/08/2018,03/09/2018,2,1100,15,1558,42906,321,3,963,1,
7804,02/10/2018,05/10/2018,1,1712,15,1558,42933,1154,1,1154,0,
7805,14/11/2018,15/11/2018,3,1311,15,1558,42932,156,2,312,0,
7806,18/02/2019,19/02/2019,2,69,15,1558,42925,3,3,9,0,
7807,13/03/2019,14/03/2019,1,1830,15,1558,42914,1489,2,2978,0,
7808,27/03/2019,01/04/2019,3,2837,15,1558,42890,515,1,515,1,
7809,22/05/2019,24/05/2019,3,28,15,1558,42893,515,2,1030,0,
7810,24/06/2019,02/07/2019,1,2938,15,1558,42937,2458,2,4916,1,
7811,07/08/2019,08/08/2019,2,547,15,1558,42885,498,3,1494,0,
7812,13/09/2019,18/09/2019,3,57,15,1558,42908,1478,2,2956,0,
7814,04/11/2019,12/11/2019,3,57,15,1558,42899,199,1,199,0,
7815,25/12/2019,30/12/2019,1,62,15,1558,42913,1357,2,2714,0,
7816,26/12/2019,31/12/2019,2,1516,15,1558,42938,2679,1,2679,0,
7817,28/02/2020,02/03/2020,2,974,15,1558,42897,515,3,1545,1,
7818,06/03/2020,10/03/2020,1,2989,15,1558,42889,515,3,1545,0,
7819,10/03/2020,15/03/2020,1,290,15,1558,42901,196,2,392,0,
7820,01/04/2020,05/04/2020,2,1052,15,1558,42916,1356,3,4068,0,
7821,13/04/2020,14/04/2020,1,228,15,1558,42895,515,2,1030,0,
7822,26/03/2015,30/03/2015,3,274,15,1558,42981,52,1,52,0,
7823,02/04/2015,07/04/2015,3,1080,15,1558,42961,2867,2,5734,0,
7824,17/04/2015,22/04/2015,3,2814,15,1558,42997,485,3,1455,0,
7825,08/06/2015,09/06/2015,3,884,15,1558,43012,510,3,1530,0,
7826,08/06/2015,15/06/2015,3,3370,15,1558,43003,442,1,442,0,
7827,27/06/2015,01/07/2015,3,578,15,1558,42979,113,3,339,1,
7828,09/07/2015,12/07/2015,3,1792,15,1558,43001,625,2,1250,0,
7829,21/07/2015,31/07/2015,3,803,15,1558,43012,510,3,1530,0,
7830,23/10/2015,02/11/2015,3,1100,15,1558,42974,214,2,428,1,
7831,07/11/2015,14/11/2015,3,466,15,1558,42955,2366,1,2366,0,
7832,19/11/2015,20/11/2015,3,1178,15,1558,42971,2762,3,8286,0,
7833,28/01/2016,30/01/2016,2,633,15,1558,42953,3620,1,3620,0,
7834,25/03/2016,30/03/2016,1,2732,15,1558,42974,214,3,642,0,
7835,12/04/2016,16/04/2016,3,1267,15,1558,42978,112,2,224,0,
7836,18/04/2016,19/04/2016,3,1643,15,1558,42974,214,2,428,0,
7837,22/10/2016,24/10/2016,1,490,15,1558,43015,483,3,1449,0,
7838,24/11/2016,28/11/2016,1,729,15,1558,42987,456,1,456,0,
7839,05/01/2017,10/01/2017,2,1549,15,1558,42955,2366,3,7098,0,
7840,19/01/2017,22/01/2017,2,391,15,1558,43009,563,2,1126,0,
7841,20/01/2017,25/01/2017,3,626,15,1558,42952,3978,1,3978,0,
7842,31/01/2017,01/02/2017,3,99,15,1558,43002,414,3,1242,1,
7844,03/03/2017,04/03/2017,2,3386,15,1558,43002,414,2,828,0,
7846,19/06/2017,21/06/2017,1,2781,15,1558,42991,438,1,438,0,
7847,04/11/2017,07/11/2017,1,188,15,1558,42973,123,2,246,0,
7848,05/01/2018,09/01/2018,2,853,15,1558,43015,483,2,966,0,
7849,10/01/2018,15/01/2018,2,1490,15,1558,42952,3978,3,11934,0,
7851,14/03/2018,19/03/2018,1,256,15,1558,43009,563,3,1689,0,
7852,18/06/2018,19/06/2018,3,1490,15,1558,43005,421,1,421,0,
7853,26/06/2018,03/07/2018,1,424,15,1558,42965,2281,2,4562,1,
7854,06/07/2018,11/07/2018,1,620,15,1558,42954,2554,2,5108,0,
7855,05/07/2018,07/07/2018,2,2998,15,1558,42999,547,1,547,0,
7856,20/07/2018,24/07/2018,1,1231,15,1558,42957,2789,3,8367,0,
7857,08/09/2018,15/09/2018,3,660,15,1558,42997,485,2,970,0,
7859,09/10/2018,14/10/2018,1,3025,15,1558,42984,258,2,516,0,
7860,29/10/2018,30/10/2018,2,439,15,1558,42973,123,2,246,0,
7861,01/01/2019,06/01/2019,2,3021,15,1558,43014,502,1,502,0,
7864,02/04/2019,03/04/2019,2,3349,15,1558,43002,414,2,828,0,
7865,20/05/2019,28/05/2019,2,383,15,1558,42970,3001,2,6002,0,
7866,12/12/2019,20/12/2019,2,1052,15,1558,42980,114,2,228,0,
7867,25/12/2019,02/01/2020,3,56,15,1558,43000,374,2,748,-11,
7868,14/03/2020,22/03/2020,3,1335,15,1558,42998,529,3,1587,0,
7869,20/04/2020,25/04/2020,1,53,15,1558,42957,2789,2,5578,0,
7870,27/05/2020,06/06/2020,2,1088,15,1558,42976,216,1,216,1,
7871,24/02/2015,01/03/2015,1,1842,15,1558,43020,562,3,1686,1,
7872,01/05/2015,09/05/2015,1,908,15,1558,43037,1137,2,2274,0,
7873,15/07/2015,16/07/2015,1,1585,15,1558,43029,1094,1,1094,0,
7874,02/10/2015,06/10/2015,3,1419,15,1558,43023,643,1,643,0,
7875,04/06/2016,09/06/2016,1,1493,15,1558,43022,422,2,844,0,
7876,07/10/2016,14/10/2016,2,1292,15,1558,43035,1159,1,1159,0,
7877,15/06/2017,17/06/2017,3,1628,15,1558,43037,1137,3,3411,0,
7878,04/07/2017,11/07/2017,1,2900,15,1558,43041,779,2,1558,0,
7879,19/09/2017,20/09/2017,3,2704,15,1558,43023,643,2,1286,0,
7880,07/12/2017,09/12/2017,2,425,15,1558,43030,1175,1,1175,0,
7882,18/10/2018,26/10/2018,2,1487,15,1558,43034,1004,3,3012,0,
7883,18/12/2018,23/12/2018,2,243,15,1558,43021,435,2,870,0,
7884,05/02/2019,10/02/2019,2,231,15,1558,43034,1004,1,1004,0,
7885,08/07/2019,13/07/2019,1,637,15,1558,43043,1159,1,1159,0,
7886,07/10/2019,10/10/2019,1,2883,15,1558,43031,1191,2,2382,0,
7887,07/01/2020,10/01/2020,2,1535,15,1558,43043,1159,2,2318,0,
7888,07/01/2020,10/01/2020,2,3249,15,1558,43031,1191,1,1191,0,
7889,04/02/2020,05/02/2020,2,779,15,1558,43030,1175,1,1175,0,
7890,02/01/2020,09/01/2020,2,3359,15,1558,42985,1456,2,2912,0,
7891,18/03/2020,24/03/2020,2,267,15,1558,42839,353.32,3,1059.96,0,
7892,07/04/2020,09/04/2020,2,268,15,1558,42918,789,2,1578,0,
7893,14/01/2020,15/01/2020,2,2753,15,1558,42835,818.84,3,2456.52,0,
7894,17/01/2020,22/01/2020,2,211,15,1558,42884,498,3,1494,0,
7895,04/02/2020,07/02/2020,2,1655,15,1558,42964,2824,2,5648,0,
7897,17/04/2020,20/04/2020,1,2976,15,1558,42948,2786,3,8358,0,
7899,19/06/2015,22/06/2015,2,993,15,1949,42837,430.32,3,1290.96,0,
7900,11/02/2017,14/02/2017,1,3264,15,1949,42819,860.42,2,1720.84,0,
7901,09/11/2017,10/11/2017,2,2930,15,1949,42880,560,3,1680,0,
7902,07/05/2018,15/05/2018,2,1075,15,1949,42866,199,1,199,0,
7903,18/05/2019,26/05/2019,2,2450,15,1949,42853,727,2,1454,0,
7904,21/03/2017,24/03/2017,2,3369,15,1949,42934,1789,1,1789,0,
7905,24/10/2017,25/10/2017,2,2831,15,1949,42887,498,1,498,0,
7906,01/09/2016,09/09/2016,2,206,15,1949,43031,1191,1,1191,0,
7907,09/06/2017,17/06/2017,2,961,15,1949,43028,942,1,942,0,
7908,24/08/2017,25/08/2017,1,267,15,1949,43042,1121,2,2242,0,
7909,09/10/2017,10/10/2017,2,392,15,1949,43031,1191,2,2382,0,
7911,04/07/2015,10/07/2015,3,1144,15,1949,42816,1254.88,2,2509.76,0,
7912,09/06/2017,18/06/2017,3,575,15,1949,42758,1819.18,1,1819.18,0,
7913,16/02/2018,19/02/2018,3,3087,15,1949,42811,255992,1,255992,0,
7914,28/08/2018,03/09/2018,1,1540,15,1949,42792,479.82,2,959.64,1,
7915,19/01/2015,25/01/2015,3,639,15,1949,42819,860.42,1,860.42,0,
7916,09/10/2015,15/10/2015,1,1343,15,1949,42828,906.18,2,1812.36,0,
7917,23/12/2015,29/12/2015,3,1543,15,1949,42854,1115,3,3345,0,
7918,07/06/2016,10/06/2016,2,822,15,1949,42849,1542,2,3084,0,
7919,04/11/2016,07/11/2016,3,1218,15,1949,42821,653.62,1,653.62,0,
7920,24/02/2017,27/02/2017,1,1513,15,1949,42881,498,3,1494,0,
7921,01/12/2018,07/12/2018,2,1740,15,1949,42819,860.42,3,2581.26,0,
7922,27/09/2019,03/10/2019,2,3217,15,1949,42878,560,1,560,1,
7923,02/10/2019,10/10/2019,2,1783,15,1949,42881,498,2,996,0,
7924,08/09/2015,17/09/2015,3,1435,15,1949,42943,2190,2,4380,0,
7925,11/08/2016,20/08/2016,3,2895,15,1949,42946,2173,2,4346,0,
7926,09/09/2016,12/09/2016,1,1036,15,1949,42902,258,1,258,0,
7927,16/01/2018,22/01/2018,1,869,15,1949,42887,498,3,1494,0,
7928,07/04/2018,16/04/2018,3,1295,15,1949,42910,1502,1,1502,0,
7929,03/09/2018,11/09/2018,3,696,15,1949,42918,789,2,1578,0,
7930,27/06/2019,03/07/2019,2,2800,15,1949,42893,515,3,1545,1,
7932,24/03/2015,02/04/2015,1,1005,15,1949,42975,215,1,215,1,
7933,08/07/2015,14/07/2015,3,1113,15,1949,42999,547,1,547,0,
7934,30/01/2016,05/02/2016,1,1749,15,1949,43015,483,2,966,1,
7935,19/02/2016,25/02/2016,2,1806,15,1949,42954,2554,2,5108,0,
7936,26/11/2015,02/12/2015,3,2846,15,1949,43024,508,1,508,1,
7938,05/05/2015,15/05/2015,2,624,15,1949,42768,1923.68,1,1923.68,0,
7939,06/05/2015,10/05/2015,1,1669,15,1949,42778,2807.64,3,8422.92,0,
7941,06/01/2016,09/01/2016,3,1794,15,1949,42780,4028.86,2,8057.72,0,
7942,21/03/2016,25/03/2016,3,3144,15,1949,42800,1642.74,2,3285.48,0,
7943,27/04/2016,04/05/2016,3,101,15,1949,42766,7011.62,1,7011.62,1,
7944,13/09/2016,15/09/2016,1,171,15,1949,42773,8703.64,2,17407.28,0,
7945,11/10/2016,16/10/2016,3,3146,15,1949,42817,813.12,1,813.12,0,
7946,10/12/2016,14/12/2016,2,1805,15,1949,42762,2106.06,2,4212.12,0,
7947,16/03/2017,21/03/2017,3,405,15,1949,42785,1597.42,2,3194.84,0,
7948,02/06/2017,04/06/2017,2,906,15,1949,42795,543.18,3,1629.54,0,
7949,17/06/2017,25/06/2017,1,525,15,1949,42816,1254.88,2,2509.76,0,
7951,24/10/2017,25/10/2017,3,591,15,1949,42789,218.02,2,436.04,0,
7952,31/10/2017,03/11/2017,1,3027,15,1949,42818,1907.62,2,3815.24,1,
7953,30/11/2017,05/12/2017,3,843,15,1949,42762,2106.06,3,6318.18,1,
7954,28/12/2017,02/01/2018,3,1183,15,1949,42781,2098.8,3,6296.4,-11,
7955,10/01/2018,15/01/2018,2,1341,15,1949,42798,1556.28,3,4668.84,0,
7956,17/02/2018,22/02/2018,1,1437,15,1949,42756,638.66,1,638.66,0,
7957,14/04/2018,19/04/2018,1,1199,15,1949,42792,479.82,3,1439.46,0,
7958,30/04/2018,01/05/2018,3,1104,15,1949,42816,1254.88,3,3764.64,1,
7959,15/05/2018,22/05/2018,1,234,15,1949,42784,1748.78,1,1748.78,0,
7960,08/11/2018,16/11/2018,3,1860,15,1949,42798,1556.28,1,1556.28,0,
7961,06/03/2019,07/03/2019,2,1693,15,1949,42792,479.82,2,959.64,0,
7962,11/05/2019,16/05/2019,2,2932,15,1949,42777,2557.5,1,2557.5,0,
7963,28/08/2019,04/09/2019,2,1497,15,1949,42817,813.12,2,1626.24,1,
7964,25/11/2019,28/11/2019,2,808,15,1949,42754,1237.5,3,3712.5,0,
7965,27/02/2020,03/03/2020,2,625,15,1949,42782,3373.92,1,3373.92,1,
7966,31/03/2020,05/04/2020,2,440,15,1949,42795,543.18,3,1629.54,1,
7967,02/05/2020,07/05/2020,3,533,15,1949,42812,376.64,1,376.64,0,
7968,06/05/2020,08/05/2020,2,2533,15,1949,42768,1923.68,2,3847.36,0,
7969,30/05/2020,02/06/2020,2,2881,15,1949,42795,543.18,1,543.18,1,
7970,07/01/2015,14/01/2015,1,2791,15,1949,42819,860.42,2,1720.84,0,
7971,27/03/2015,28/03/2015,1,692,15,1949,42856,481,1,481,0,
7972,30/04/2015,07/05/2015,1,2664,15,1949,42859,610,3,1830,1,
7973,07/01/2016,12/01/2016,1,1849,15,1949,42861,542,1,542,0,
7974,08/02/2016,12/02/2016,3,1265,15,1949,42878,560,2,1120,0,
7975,18/03/2016,23/03/2016,1,1774,15,1949,42854,1115,2,2230,0,
7976,28/03/2016,29/03/2016,2,1447,15,1949,42835,81884,2,163768,0,
7977,11/04/2016,16/04/2016,2,1834,15,1949,42839,353.32,2,706.64,0,
7978,09/09/2016,14/09/2016,3,2787,15,1949,42824,584.76,2,1169.52,0,
7979,27/09/2016,01/10/2016,2,1572,15,1949,42843,684.2,3,2052.6,1,
7980,28/09/2016,03/10/2016,1,17,15,1949,42823,904.42,2,1808.84,1,
7981,08/10/2016,15/10/2016,3,897,15,1949,42884,498,1,498,0,
7982,02/11/2016,09/11/2016,3,579,15,1949,42867,199,2,398,0,
7983,03/11/2016,06/11/2016,1,3238,15,1949,42822,816.86,2,1633.72,0,
7984,07/12/2016,12/12/2016,1,3032,15,1949,42860,587,2,1174,0,
7985,05/04/2017,13/04/2017,2,273,15,1949,42828,906.18,2,1812.36,0,
7986,16/05/2017,17/05/2017,2,3221,15,1949,42877,560,2,1120,0,
7987,23/06/2017,26/06/2017,1,1063,15,1949,42822,816.86,3,2450.58,0,
7988,17/08/2017,22/08/2017,1,1861,15,1949,42862,512,1,512,0,
7989,09/10/2017,12/10/2017,2,822,15,1949,42861,542,1,542,0,
7990,07/12/2017,12/12/2017,3,2709,15,1949,42873,560,2,1120,0,
7991,08/12/2017,11/12/2017,3,1499,15,1949,42883,498,1,498,0,
7992,22/01/2018,23/01/2018,2,791,15,1949,42875,560,2,1120,0,
7993,12/02/2018,16/02/2018,1,564,15,1949,42843,684.2,2,1368.4,0,
7994,17/02/2018,20/02/2018,2,1169,15,1949,42877,560,2,1120,0,
7995,01/03/2018,08/03/2018,1,3382,15,1949,42843,684.2,2,1368.4,0,
7996,14/03/2018,15/03/2018,2,1874,15,1949,42876,560,2,1120,0,
7997,28/05/2018,02/06/2018,1,1531,15,1949,42873,560,1,560,1,
7998,25/08/2018,29/08/2018,2,2715,15,1949,42829,906.18,3,2718.54,0,
7999,17/09/2018,20/09/2018,3,2795,15,1949,42867,199,2,398,0,
8000,01/12/2018,06/12/2018,1,478,15,1949,42852,152,2,304,0,
8003,26/03/2019,29/03/2019,2,75,15,1949,42834,818.84,2,1637.68,0,
8004,13/04/2019,16/04/2019,2,1191,15,1949,42852,152,2,304,0,
8005,04/06/2019,12/06/2019,2,2933,15,1949,42883,498,1,498,0,
8006,13/03/2020,21/03/2020,2,486,15,1949,42850,279,2,558,0,
8007,30/03/2020,09/04/2020,1,7,15,1949,42837,430.32,1,430.32,1,
8009,17/03/2015,20/03/2015,2,1449,15,1949,42933,1154,1,1154,0,
8010,01/05/2015,05/05/2015,3,383,15,1949,42946,2173,3,6519,0,
8011,10/08/2015,14/08/2015,3,1822,15,1949,42937,2458,3,7374,0,
8012,10/10/2015,15/10/2015,3,1,15,1949,42906,321,2,642,0,
8013,22/10/2015,23/10/2015,3,1207,15,1949,42910,1502,2,3004,0,
8014,12/11/2015,15/11/2015,2,1565,15,1949,42938,2679,3,8037,0,
8015,04/01/2016,09/01/2016,3,1537,15,1949,42925,3,1,3,0,
8016,12/02/2016,19/02/2016,3,3034,15,1949,42918,789,2,1578,0,
8017,04/05/2016,06/05/2016,1,2955,15,1949,42947,2974,1,2974,0,
8019,19/08/2016,26/08/2016,1,337,15,1949,42913,1357,1,1357,0,
8020,09/09/2016,13/09/2016,3,214,15,1949,42912,1654,1,1654,0,
8021,16/03/2017,21/03/2017,3,455,15,1949,42940,2162,3,6486,0,
8022,29/05/2017,03/06/2017,3,1662,15,1949,42900,245,1,245,1,
8023,30/08/2017,31/08/2017,2,352,15,1949,42945,3210,2,6420,0,
8024,30/08/2017,04/09/2017,3,634,15,1949,42922,741,3,2223,1,
8025,21/10/2017,28/10/2017,3,1829,15,1949,42937,2458,3,7374,0,
8026,09/03/2018,12/03/2018,3,1175,15,1949,42887,498,2,996,0,
8027,28/03/2018,01/04/2018,1,1729,15,1949,42937,2458,2,4916,1,
8028,05/05/2018,10/05/2018,2,1416,15,1949,42902,258,3,774,0,
8029,12/06/2018,17/06/2018,2,1519,15,1949,42941,2971,1,2971,0,
8031,25/08/2018,29/08/2018,2,2667,15,1949,42931,324,2,648,0,
8032,02/10/2018,05/10/2018,2,1712,15,1949,42933,1154,1,1154,0,
8033,14/11/2018,15/11/2018,2,1311,15,1949,42932,156,3,468,0,
8035,04/01/2019,09/01/2019,1,2740,15,1949,42943,2190,1,2190,0,
8036,23/01/2019,27/01/2019,2,3174,15,1949,42922,741,1,741,0,
8037,18/02/2019,19/02/2019,2,69,15,1949,42925,3,3,9,0,
8038,13/03/2019,14/03/2019,2,1830,15,1949,42914,1489,3,4467,0,
8039,08/07/2019,13/07/2019,2,2841,15,1949,42911,1789,3,5367,0,
8040,07/08/2019,08/08/2019,1,547,15,1949,42885,498,1,498,0,
8041,31/10/2019,05/11/2019,3,60,15,1949,42915,1765,3,5295,1,
8042,04/11/2019,12/11/2019,2,57,15,1949,42899,199,1,199,0,
8043,25/12/2019,30/12/2019,3,62,15,1949,42913,1357,2,2714,0,
8044,28/02/2020,29/02/2020,2,1108,15,1949,42938,2679,2,5358,0,
8045,13/04/2020,14/04/2020,1,228,15,1949,42895,515,1,515,0,
8046,27/06/2015,01/07/2015,3,578,15,1949,42979,113,1,113,1,
8047,19/11/2015,20/11/2015,3,1178,15,1949,42971,2762,2,5524,0,
8048,28/01/2016,30/01/2016,1,633,15,1949,42953,3620,1,3620,0,
8049,01/02/2016,06/02/2016,3,484,15,1949,43014,502,2,1004,0,
8050,29/03/2016,01/04/2016,2,3365,15,1949,42968,3445,2,6890,1,
8051,18/04/2016,19/04/2016,1,1643,15,1949,42974,214,2,428,0,
8052,06/05/2016,09/05/2016,2,1144,15,1949,42995,364,1,364,0,
8053,27/08/2016,28/08/2016,1,598,15,1949,43010,387,2,774,0,
8054,15/09/2016,18/09/2016,1,521,15,1949,42957,2789,3,8367,0,
8055,29/09/2016,04/10/2016,2,267,15,1949,42954,2554,3,7662,1,
8056,22/10/2016,24/10/2016,3,490,15,1949,43015,483,2,966,0,
8057,24/11/2016,28/11/2016,2,729,15,1949,42987,456,1,456,0,
8058,19/01/2017,22/01/2017,1,391,15,1949,43009,563,1,563,0,
8059,20/01/2017,25/01/2017,3,626,15,1949,42952,3978,2,7956,0,
8060,21/02/2017,01/03/2017,2,2651,15,1949,42996,518,2,1036,1,
8061,03/03/2017,04/03/2017,3,3386,15,1949,43002,414,2,828,0,
8062,10/04/2017,15/04/2017,3,1834,15,1949,42975,215,2,430,0,
8063,30/08/2017,07/09/2017,2,34,15,1949,42953,3620,3,10860,1,
8064,27/09/2017,02/10/2017,3,1290,15,1949,42980,114,2,228,1,
8065,02/12/2017,03/12/2017,1,1100,15,1949,43001,625,3,1875,0,
8066,05/01/2018,09/01/2018,2,853,15,1949,43015,483,1,483,0,
8067,10/01/2018,15/01/2018,3,1490,15,1949,42952,3978,1,3978,0,
8068,12/02/2018,13/02/2018,1,1312,15,1949,42995,364,3,1092,0,
8069,14/03/2018,19/03/2018,3,256,15,1949,43009,563,2,1126,0,
8070,03/04/2018,08/04/2018,3,1867,15,1949,43016,454,1,454,0,
8071,17/04/2018,19/04/2018,2,542,15,1949,42973,123,2,246,0,
8072,18/06/2018,19/06/2018,1,1490,15,1949,43005,421,2,842,0,
8073,26/06/2018,03/07/2018,2,424,15,1949,42965,2281,2,4562,1,
8074,06/07/2018,11/07/2018,2,620,15,1949,42954,2554,2,5108,0,
8075,05/07/2018,07/07/2018,2,2998,15,1949,42999,547,3,1641,0,
8076,18/07/2018,23/07/2018,2,709,15,1949,42994,579,2,1158,0,
8077,13/08/2018,16/08/2018,2,38,15,1949,43014,502,1,502,0,
8078,08/09/2018,15/09/2018,3,660,15,1949,42997,485,2,970,0,
8079,09/10/2018,14/10/2018,2,3025,15,1949,42984,258,2,516,0,
8080,04/12/2018,06/12/2018,1,266,15,1949,42991,438,3,1314,0,
8082,05/01/2019,09/01/2019,2,1753,15,1949,42964,2824,2,5648,0,
8083,02/04/2019,03/04/2019,3,3349,15,1949,43002,414,2,828,0,
8084,06/07/2019,10/07/2019,2,3238,15,1949,42965,2281,2,4562,0,
8085,31/08/2019,07/09/2019,2,2749,15,1949,42969,3839,3,11517,1,
8087,12/12/2019,20/12/2019,1,1052,15,1949,42980,114,2,228,0,
8088,31/12/2019,03/01/2020,2,1137,15,1949,42951,3043,2,6086,-11,
8089,10/01/2020,17/01/2020,2,3357,15,1949,42964,2824,2,5648,0,
8090,14/03/2020,22/03/2020,2,1335,15,1949,42998,529,2,1058,0,
8092,20/04/2020,25/04/2020,1,53,15,1949,42957,2789,2,5578,0,
8093,15/07/2015,16/07/2015,3,1585,15,1949,43029,1094,2,2188,0,
8094,02/10/2015,06/10/2015,3,1419,15,1949,43023,643,3,1929,0,
8095,04/06/2016,09/06/2016,1,1493,15,1949,43022,422,2,844,0,
8096,24/06/2016,28/06/2016,1,2970,15,1949,43026,530,2,1060,0,
8097,07/12/2017,09/12/2017,2,425,15,1949,43030,1175,2,2350,0,
8098,29/08/2018,02/09/2018,2,1798,15,1949,43041,779,1,779,1,
8099,18/10/2018,26/10/2018,2,1487,15,1949,43034,1004,1,1004,0,
8100,18/12/2018,23/12/2018,1,243,15,1949,43021,435,2,870,0,
8101,13/02/2019,18/02/2019,2,1365,15,1949,43021,435,1,435,0,
8102,26/06/2019,04/07/2019,1,473,15,1949,43037,1137,2,2274,1,
8103,07/10/2019,10/10/2019,3,2883,15,1949,43031,1191,2,2382,0,
8104,07/01/2020,10/01/2020,2,1535,15,1949,43043,1159,3,3477,0,
8105,12/03/2020,13/03/2020,2,877,15,1949,43025,550,3,1650,0,
8106,18/03/2020,24/03/2020,1,267,15,1949,42839,353.32,3,1059.96,0,
8107,26/03/2020,02/04/2020,2,351,15,1949,42891,515,1,515,1,
8108,10/02/2020,13/02/2020,1,564,15,1949,42867,199,3,597,0,
8109,17/01/2020,22/01/2020,1,211,15,1949,42884,498,2,996,0,
8110,17/03/2020,19/03/2020,2,1643,15,1949,42924,625,1,625,0,
8111,05/05/2020,07/05/2020,3,1740,15,1949,42963,2355,2,4710,0,
8112,28/05/2020,30/05/2020,3,2411,15,1949,42849,1542,2,3084,0,
8113,15/05/2020,21/05/2020,2,1107,15,1949,42991,438,1,438,0,
8114,13/03/2015,21/03/2015,1,696,15,1311,42794,305.36,1,305.36,0,
8115,23/09/2017,01/10/2017,2,464,15,1311,42827,512.38,2,1024.76,1,
8116,09/11/2017,10/11/2017,2,2930,15,1311,42880,560,2,1120,0,
8117,07/05/2018,15/05/2018,2,1075,15,1311,42866,199,3,597,0,
8118,11/09/2019,14/09/2019,3,2983,15,1311,42869,199,2,398,0,
